time,tavg,tmin,tmax,prcp
2010-06-04,33.2,27.6,40.1,0.9285714285714284
2010-06-05,31.3,25.8,39.0,1.0
2010-06-06,29.1,26.2,32.6,20.1
2010-06-07,30.2,26.7,34.4,8.9
2010-06-08,31.9,27.8,38.0,0.0
2010-06-09,27.4,23.6,34.9,2.0
2010-06-10,28.6,24.200000000000003,31.8,2.0
2010-06-11,26.6,24.8,28.0,1.0
2010-06-12,28.2,25.6,32.6,3.0
2010-06-13,30.2,25.2,35.4,3.0
2010-06-14,30.6,26.7,35.8,0.0
2010-06-15,31.2,26.2,37.3,0.0
2010-06-16,29.5,26.8,33.0,0.0
2010-06-17,29.8,26.200000000000003,34.0,0.15
2010-06-18,29.6,25.6,34.8,0.3
2010-06-19,30.2,26.2,36.8,0.0
2010-06-20,30.6,26.5,37.2,2.18
2010-06-21,29.7,26.3,34.1,4.359999999999999
2010-06-22,30.8,26.1,38.2,6.54
2010-06-23,29.5,26.6,38.2,8.719999999999999
2010-06-24,30.4,26.2,35.2,10.9
2010-06-25,30.1,26.7,37.8,0.0
2010-06-26,29.9,25.366666666666664,37.4,2.0
2010-06-27,30.1,24.03333333333333,36.2,39.1
2010-06-28,28.9,22.7,33.9,10.9
2010-06-29,30.8,25.6,36.6,0.0
2010-06-30,30.8,27.0,35.8,0.0
2010-07-01,30.0,26.8,33.1,0.0
2010-07-02,30.6,27.4,35.4,0.1666666666666666
2010-07-03,31.0,27.05,36.3,0.3333333333333333
2010-07-04,30.3,26.7,34.8,0.4999999999999999
2010-07-05,29.0,26.05,37.2,0.6666666666666666
2010-07-06,28.4,25.4,32.5,0.8333333333333333
2010-07-07,28.5,24.8,33.6,1.0
2010-07-08,26.9,25.0,28.8,1.0
2010-07-09,28.4,24.56,33.9,2.0
2010-07-10,29.3,24.12,34.3,0.5
2010-07-11,29.8,23.68,35.7,0.0
2010-07-12,28.7,23.24,35.8,16.0
2010-07-13,28.9,22.8,34.7,32.0
2010-07-14,30.8,26.0,36.0,0.0
2010-07-15,30.7,26.9,36.1,2.6333333333333333
2010-07-16,29.6,25.05,34.9,5.266666666666667
2010-07-17,28.3,23.2,35.0,7.9
2010-07-18,27.8,24.2,32.3,8.9
2010-07-19,28.1,24.2,33.8,6.1
2010-07-20,26.1,24.2,28.8,3.0
2010-07-21,27.3,24.5,30.3,0.0
2010-07-22,29.3,25.3,33.8,0.3
2010-07-23,30.7,26.2,35.3,0.0
2010-07-24,29.1,26.8,32.0,0.0
2010-07-25,30.0,26.7,33.4,0.0
2010-07-26,29.8,27.0,33.4,0.0
2010-07-27,29.6,25.6,35.8,0.0
2010-07-28,27.9,24.2,31.8,11.9
2010-07-29,28.2,24.35,33.5,1.0
2010-07-30,28.6,24.5,34.5,36.1
2010-07-31,30.1,25.0,35.5,0.5
2010-08-01,30.7,25.2,35.8,3.0
2010-08-02,30.6,25.8,36.1,0.0
2010-08-03,29.7,26.4,32.2,0.5
2010-08-04,29.9,27.0,33.6,0.0
2010-08-05,30.1,26.7,34.4,0.0
2010-08-06,29.9,26.4,34.0,3.75
2010-08-07,29.2,25.7,36.2,7.5
2010-08-08,29.3,25.0,36.2,11.25
2010-08-09,30.4,25.85,36.0,15.0
2010-08-10,30.4,26.7,35.5,0.0
2010-08-11,30.9,27.5,36.2,0.0
2010-08-12,30.1,27.0,35.1,0.0
2010-08-13,28.2,25.6,34.8,0.0
2010-08-14,29.5,24.2,34.7,9.9
2010-08-15,28.9,24.15,34.3,0.0
2010-08-16,29.4,24.1,34.2,1.0
2010-08-17,28.4,24.05,35.5,0.0
2010-08-18,26.7,24.0,30.4,42.9
2010-08-19,29.9,25.0,35.3,8.9
2010-08-20,28.7,24.566666666666663,33.8,0.0
2010-08-21,26.0,24.133333333333333,31.5,4.1
2010-08-22,25.7,23.7,29.6,23.9
2010-08-23,26.8,24.0,33.0,35.1
2010-08-24,26.7,24.7,29.8,6.1
2010-08-25,26.8,24.6,31.65,16.0
2010-08-26,28.9,25.0,33.5,1.0
2010-08-27,29.8,25.4,35.0,0.0
2010-08-28,30.1,25.7,34.8,0.1666666666666666
2010-08-29,28.6,24.95,32.8,0.3333333333333333
2010-08-30,27.8,24.2,32.8,0.5
2010-08-31,29.1,24.3,34.8,4.1
2010-09-01,29.9,25.0,35.8,0.0
2010-09-02,29.4,25.0,33.6,3.05
2010-09-03,27.4,25.0,29.4,6.1
2010-09-04,28.6,25.7,32.8,0.3
2010-09-05,29.0,25.7,34.4,19.1
2010-09-06,28.7,25.6,32.0,3.0
2010-09-07,29.5,26.4,33.7,0.0
2010-09-08,29.9,26.7,33.8,2.966666666666667
2010-09-09,29.5,25.7,34.8,5.933333333333334
2010-09-10,27.6,24.7,33.5,8.9
2010-09-11,27.8,23.7,33.1,42.9
2010-09-12,27.1,23.35,33.0,0.0
2010-09-13,27.7,23.0,33.6,24.9
2010-09-14,27.1,22.9,29.8,24.9
2010-09-15,28.4,25.6,31.8,0.0
2010-09-16,28.7,25.5,32.6,0.3
2010-09-17,28.9,26.2,31.8,0.6
2010-09-18,28.6,25.7,32.2,0.8999999999999999
2010-09-19,29.6,25.7,34.7,1.2
2010-09-20,29.1,25.7,33.1,1.4999999999999998
2010-09-21,29.2,25.7,33.6,1.7999999999999998
2010-09-22,29.2,25.6,34.05,2.1
2010-09-23,29.6,25.0,34.5,2.4
2010-09-24,29.2,24.4,35.6,2.7
2010-09-25,28.9,23.8,33.8,3.0
2010-09-26,28.6,24.5,33.8,0.0
2010-09-27,28.7,25.2,32.8,15.0
2010-09-28,28.8,25.7,33.0,0.0
2010-09-29,28.3,25.3,33.7,4.22
2010-09-30,29.1,24.9,33.8,8.44
2010-10-01,27.8,24.866666666666664,31.4,12.66
2010-10-02,27.4,24.83333333333333,31.3,16.88
2010-10-03,28.1,24.8,32.0,21.1
2010-10-04,28.7,24.166666666666664,32.8,0.0
2010-10-05,27.6,23.53333333333333,32.9,0.0
2010-10-06,27.2,22.9,31.6,7.1
2010-10-07,28.8,23.45,33.5,2.0
2010-10-08,29.5,24.0,35.8,0.0
2010-10-09,30.2,25.0,35.8,0.0
2010-10-10,30.6,26.4,36.2,0.0
2010-10-11,28.4,25.5,33.8,0.0
2010-10-12,29.7,24.6,35.1,0.0
2010-10-13,29.4,24.8,35.6,0.0
2010-10-14,29.8,25.0,36.1,0.0
2010-10-15,29.6,25.35,35.7,0.0
2010-10-16,29.9,25.7,36.8,0.0
2010-10-17,29.8,25.2,35.8,0.0
2010-10-18,29.9,25.8,35.5,0.0
2010-10-19,29.9,26.6,35.1,0.0
2010-10-20,28.7,26.23333333333333,34.8,25.9
2010-10-21,28.7,25.866666666666667,33.7,0.0
2010-10-22,29.4,25.5,34.9,0.0
2010-10-23,28.9,25.7,34.1,0.0
2010-10-24,28.3,25.8,33.3,0.0
2010-10-25,28.7,25.4,34.7,4.02
2010-10-26,27.3,25.0,33.3,8.04
2010-10-27,27.7,25.5,33.2,12.06
2010-10-28,26.3,24.35,32.9,16.08
2010-10-29,25.3,23.2,28.6,20.1
2010-10-30,24.3,23.5,29.700000000000003,64.0
2010-10-31,26.3,23.6,30.8,5.1
2010-11-01,26.4,23.55,31.0,0.0
2010-11-02,26.8,23.5,32.1,6.1
2010-11-03,26.9,23.6,32.3,0.0
2010-11-04,26.8,23.9,32.1,5.1
2010-11-05,26.9,22.866666666666667,32.0,1.0
2010-11-06,26.3,21.83333333333333,30.5,5.1
2010-11-07,23.7,20.8,31.35,21.1
2010-11-08,27.7,21.6,32.2,45.0
2010-11-09,26.9,22.85,32.8,0.0
2010-11-10,26.4,24.1,31.6,3.0
2010-11-11,26.3,23.700000000000003,30.4,7.1
2010-11-12,27.6,23.3,31.5,2.0
2010-11-13,27.7,24.0,32.0,0.0
2010-11-14,27.8,24.6,32.4,0.0
2010-11-15,26.3,25.0,31.4,0.0
2010-11-16,25.7,24.6,31.1,8.9
2010-11-17,26.9,24.2,30.8,47.0
2010-11-18,26.7,23.8,31.9,15.0
2010-11-19,26.9,24.3,32.0,6.1
2010-11-20,25.3,23.6,29.9,8.9
2010-11-21,26.3,22.9,30.4,39.1
2010-11-22,26.9,23.8,31.5,17.0
2010-11-23,26.6,23.8,31.5,0.3
2010-11-24,26.7,23.9,31.5,6.1
2010-11-25,26.3,24.0,30.7,0.0
2010-11-26,26.7,23.6,30.9,5.1
2010-11-27,24.8,23.0,30.9,5.1
2010-11-28,26.6,22.4,31.7,0.3
2010-11-29,26.7,22.9,32.0,0.0
2010-11-30,26.6,23.7,31.3,7.0
2010-12-01,24.8,23.2,31.3,14.0
2010-12-02,26.6,22.7,30.1,45.0
2010-12-03,26.6,21.875,30.8,0.0
2010-12-04,24.5,21.05,30.8,0.0
2010-12-05,22.3,20.225,26.9,11.9
2010-12-06,20.9,19.4,28.45,103.9
2010-12-07,25.1,20.0,30.0,36.1
2010-12-08,26.9,22.2,31.3,18.0
2010-12-09,27.5,24.1,33.1,0.0
2010-12-10,25.9,24.6,33.1,0.0
2010-12-11,27.4,23.6,32.8,0.0
2010-12-12,25.9,23.6,32.8,2.833333333333333
2010-12-13,26.5,23.6,31.0,5.666666666666666
2010-12-14,24.6,23.25,31.0,8.499999999999998
2010-12-15,24.6,22.9,28.2,11.333333333333332
2010-12-16,23.9,22.3,28.2,14.166666666666666
2010-12-17,23.9,21.7,28.0,17.0
2010-12-18,23.9,21.0,28.5,1.0
2010-12-19,23.7,20.3,28.5,0.0
2010-12-20,24.7,19.73333333333333,27.4,1.0
2010-12-21,23.8,19.166666666666668,29.2,0.0
2010-12-22,22.8,18.6,29.5,0.0
2010-12-23,23.7,19.3,29.5,0.0
2010-12-24,23.8,20.7,29.3,0.0
2010-12-25,24.0,20.4,29.6,0.0
2010-12-26,23.9,20.1,30.0,0.0
2010-12-27,24.1,19.2,30.0,0.0
2010-12-28,24.3,20.8,29.5,0.0
2010-12-29,24.2,20.4,29.4,0.0
2010-12-30,24.9,20.0,29.8,0.0
2010-12-31,24.8,20.35,29.8,4.775
2011-01-01,25.1,20.7,29.8,9.55
2011-01-02,25.3,21.7,30.8,14.325
2011-01-03,25.8,22.6,30.8,19.1
2011-01-04,25.6,22.6,30.8,0.0
2011-01-05,25.1,22.6,29.6,0.0
2011-01-06,24.6,22.15,29.6,0.0
2011-01-07,24.4,21.7,29.6,0.0
2011-01-08,24.6,21.4,29.5,0.0
2011-01-09,25.2,21.1,30.4,0.4911111111111111
2011-01-10,24.9,20.15,30.9,0.9822222222222224
2011-01-11,24.6,19.2,30.9,1.4733333333333334
2011-01-12,24.1,18.95,30.5,1.9644444444444449
2011-01-13,23.7,18.7,30.1,2.455555555555556
2011-01-14,24.2,19.366666666666664,30.1,2.9466666666666668
2011-01-15,24.3,20.03333333333333,30.2,3.4377777777777783
2011-01-16,24.3,20.7,30.4,3.928888888888889
2011-01-17,24.5,19.8,32.0,4.420000000000001
2011-01-18,23.9,19.775,32.0,4.911111111111111
2011-01-19,23.8,19.75,30.6,5.402222222222223
2011-01-20,24.0,19.725,30.8,5.8933333333333335
2011-01-21,24.2,19.7,30.8,6.384444444444446
2011-01-22,24.8,20.2,30.9,6.8755555555555565
2011-01-23,24.8,20.7,30.9,7.366666666666668
2011-01-24,24.7,20.9,30.8,7.857777777777779
2011-01-25,24.8,20.7,31.0,8.348888888888888
2011-01-26,25.1,20.9,31.0,8.840000000000002
2011-01-27,25.2,21.0,31.2,9.331111111111111
2011-01-28,25.1,20.9,31.2,9.822222222222225
2011-01-29,25.4,21.15,31.1,10.313333333333334
2011-01-30,25.6,21.4,31.5,10.804444444444446
2011-01-31,25.2,21.65,31.5,11.295555555555556
2011-02-01,25.4,21.9,31.2,11.786666666666669
2011-02-02,25.8,21.425,31.6,12.27777777777778
2011-02-03,25.3,20.95,31.6,12.768888888888892
2011-02-04,24.7,20.475,30.8,13.26
2011-02-05,24.8,20.0,31.4,13.751111111111111
2011-02-06,24.8,19.93333333333333,31.4,14.242222222222225
2011-02-07,24.6,19.866666666666667,31.5,14.733333333333336
2011-02-08,24.3,19.8,31.5,15.224444444444446
2011-02-09,24.0,20.14444444444445,31.3,15.715555555555556
2011-02-10,24.1,20.488888888888887,31.6,16.20666666666667
2011-02-11,24.6,20.83333333333333,31.6,16.697777777777777
2011-02-12,24.6,21.177777777777777,32.2,17.18888888888889
2011-02-13,24.6,21.522222222222226,32.2,17.680000000000003
2011-02-14,25.2,21.866666666666667,32.0,18.171111111111117
2011-02-15,25.1,22.21111111111111,31.5,18.662222222222223
2011-02-16,26.1,22.555555555555557,32.8,19.153333333333336
2011-02-17,26.5,22.9,32.8,19.64444444444445
2011-02-18,27.1,22.95,32.9,20.13555555555556
2011-02-19,27.5,23.0,32.9,20.62666666666667
2011-02-20,27.5,23.9,32.8,21.11777777777778
2011-02-21,27.2,22.7,33.0,21.60888888888889
2011-02-22,26.0,21.5,33.0,22.1
2011-02-23,26.2,21.866666666666667,32.0,10.9
2011-02-24,26.6,22.23333333333333,30.6,0.0
2011-02-25,25.9,22.6,31.5,0.1912280701754386
2011-02-26,25.8,22.316666666666663,31.1,0.3824561403508772
2011-02-27,25.8,22.03333333333333,31.1,0.5736842105263158
2011-02-28,26.3,21.75,32.2,0.7649122807017545
2011-03-01,26.3,21.466666666666665,32.2,0.9561403508771932
2011-03-02,25.3,21.18333333333333,31.7,1.1473684210526316
2011-03-03,25.4,20.9,32.0,1.3385964912280703
2011-03-04,25.1,20.9,32.0,1.529824561403509
2011-03-05,25.1,20.9,31.7,1.7210526315789476
2011-03-06,25.6,20.9,32.6,1.912280701754386
2011-03-07,27.2,20.9,35.6,2.1035087719298247
2011-03-08,28.8,21.7,38.0,2.294736842105263
2011-03-09,29.1,22.35,38.0,2.485964912280702
2011-03-10,27.9,23.0,37.8,2.6771929824561407
2011-03-11,26.7,23.1,35.6,2.86842105263158
2011-03-12,27.6,23.2,34.0,3.059649122807018
2011-03-13,27.7,23.3,34.0,3.2508771929824567
2011-03-14,27.4,23.4,34.0,3.4421052631578952
2011-03-15,27.3,23.5,33.4,3.6333333333333337
2011-03-16,27.2,23.433333333333334,33.2,3.824561403508772
2011-03-17,26.9,23.366666666666667,33.8,4.015789473684211
2011-03-18,27.0,23.3,33.8,4.207017543859649
2011-03-19,26.9,23.23333333333333,32.8,4.398245614035088
2011-03-20,27.6,23.166666666666668,32.9,4.589473684210526
2011-03-21,28.3,23.1,34.8,4.780701754385966
2011-03-22,28.6,24.2,34.8,4.971929824561404
2011-03-23,27.6,23.15,34.5,5.163157894736843
2011-03-24,27.9,22.1,34.7,5.354385964912281
2011-03-25,28.2,22.5,34.6,5.54561403508772
2011-03-26,28.3,22.9,34.5,5.736842105263159
2011-03-27,28.9,23.3,34.4,5.928070175438597
2011-03-28,28.7,23.7,34.8,6.119298245614036
2011-03-29,28.8,24.1,35.8,6.310526315789474
2011-03-30,28.8,24.5,35.8,6.501754385964913
2011-03-31,29.1,25.133333333333333,37.4,6.692982456140351
2011-04-01,30.2,25.766666666666666,38.0,6.8842105263157904
2011-04-02,30.3,26.4,38.0,7.075438596491228
2011-04-03,30.4,26.2,38.0,7.2666666666666675
2011-04-04,30.2,26.5,37.2,7.457894736842106
2011-04-05,29.9,26.0,37.1,7.649122807017544
2011-04-06,28.8,25.8,37.1,7.840350877192983
2011-04-07,28.3,25.6,34.0,8.031578947368422
2011-04-08,28.9,25.4,34.3,8.22280701754386
2011-04-09,29.3,25.2,35.0,8.414035087719299
2011-04-10,28.8,25.0,35.0,8.605263157894738
2011-04-11,28.9,24.9,34.2,8.796491228070176
2011-04-12,29.4,24.8,35.0,8.987719298245615
2011-04-13,29.8,25.7,36.0,9.178947368421053
2011-04-14,29.7,25.8,36.0,9.370175438596492
2011-04-15,29.6,25.7,35.8,9.561403508771932
2011-04-16,29.8,25.4,35.7,9.75263157894737
2011-04-17,29.7,25.9,35.5,9.943859649122809
2011-04-18,30.1,26.4,36.7,10.135087719298246
2011-04-19,30.6,26.6,36.7,10.326315789473686
2011-04-20,30.6,26.4,36.6,10.517543859649123
2011-04-21,29.1,25.15,35.9,10.708771929824564
2011-04-22,27.6,23.9,34.2,10.9
2011-04-23,27.4,23.7,34.2,19.1
2011-04-24,28.3,23.5,33.7,0.3
2011-04-25,28.2,24.33333333333333,33.7,0.0
2011-04-26,29.1,25.166666666666664,34.2,0.0
2011-04-27,29.4,26.0,34.5,0.996
2011-04-28,29.9,25.6,34.5,1.992
2011-04-29,31.1,26.7,36.9,2.9879999999999995
2011-04-30,31.1,26.2,36.9,3.984
2011-05-01,30.8,27.4,36.3,4.98
2011-05-02,31.5,26.6,38.6,5.975999999999999
2011-05-03,32.4,27.4,39.9,6.971999999999999
2011-05-04,32.3,27.7,40.6,7.968
2011-05-05,33.1,26.6,40.8,8.963999999999999
2011-05-06,32.9,27.1,41.8,9.96
2011-05-07,33.8,28.0,42.4,10.955999999999998
2011-05-08,32.7,27.7,42.4,11.951999999999998
2011-05-09,32.7,27.1,41.6,12.948
2011-05-10,32.1,26.8,41.6,13.943999999999996
2011-05-11,31.9,26.9,40.9,14.939999999999998
2011-05-12,31.4,26.5,40.8,15.936
2011-05-13,31.0,26.4,39.3,16.932
2011-05-14,30.8,26.4,39.0,17.927999999999997
2011-05-15,30.7,26.0,39.0,18.924
2011-05-16,30.5,26.5,37.1,19.92
2011-05-17,31.1,27.0,37.8,20.916
2011-05-18,31.0,27.4,37.8,21.911999999999995
2011-05-19,31.3,27.0,38.2,22.908
2011-05-20,30.2,24.9,38.6,23.904
2011-05-21,30.3,22.8,38.6,24.9
2011-05-22,31.7,26.6,38.8,0.0
2011-05-23,31.9,27.0,39.4,0.0
2011-05-24,32.2,27.6,39.4,0.0
2011-05-25,31.8,27.8,39.3,0.0
2011-05-26,30.6,28.6,38.1,0.0
2011-05-27,32.4,27.4,40.1,0.0
2011-05-28,33.0,28.4,40.1,0.0
2011-05-29,33.3,28.0,40.9,0.0
2011-05-30,32.3,27.25,40.9,0.0
2011-05-31,31.8,26.5,39.8,0.0
2011-06-01,30.1,25.75,39.0,0.0
2011-06-02,31.6,25.0,39.0,0.0
2011-06-03,32.1,28.3,37.7,0.0
2011-06-04,32.8,28.0,39.2,0.0
2011-06-05,33.4,28.9,39.3,0.0294117647058823
2011-06-06,31.2,26.2,39.3,0.0588235294117647
2011-06-07,31.0,23.5,38.8,0.088235294117647
2011-06-08,31.8,27.0,38.62857142857143,0.1176470588235294
2011-06-09,31.7,26.557142857142857,38.457142857142856,0.1470588235294117
2011-06-10,32.3,26.114285714285717,38.28571428571428,0.1764705882352941
2011-06-11,31.8,25.67142857142857,38.114285714285714,0.2058823529411764
2011-06-12,32.6,25.228571428571428,37.94285714285714,0.2352941176470588
2011-06-13,32.6,24.785714285714285,37.77142857142857,0.2647058823529412
2011-06-14,29.8,24.34285714285714,37.6,0.2941176470588235
2011-06-15,30.7,23.9,37.6,0.3235294117647059
2011-06-16,31.7,26.7,37.5,0.3529411764705882
2011-06-17,32.2,27.7,37.5,0.3823529411764705
2011-06-18,33.1,27.5,38.7,0.4117647058823529
2011-06-19,33.3,28.1,38.8,0.4411764705882353
2011-06-20,32.6,27.65,39.4,0.4705882352941176
2011-06-21,32.4,27.2,39.4,0.5
2011-06-22,32.3,28.2,39.2,0.0
2011-06-23,30.8,27.2,38.9,0.5
2011-06-24,31.3,26.2,38.7,2.0
2011-06-25,31.9,25.4,38.8,6.1
2011-06-26,31.1,27.2,38.8,0.0
2011-06-27,32.8,26.3,38.6,2.0
2011-06-28,33.3,29.1,38.8,0.0
2011-06-29,32.4,28.7,39.4,0.0
2011-06-30,32.3,27.6,39.4,9.525
2011-07-01,29.9,26.3,39.3,19.05
2011-07-02,29.1,25.0,38.3,28.575000000000003
2011-07-03,29.2,23.7,35.7,38.1
2011-07-04,29.6,25.7,34.8,0.3
2011-07-05,28.8,24.5,33.7,19.1
2011-07-06,28.9,23.55,34.6,7.9
2011-07-07,29.6,22.6,34.6,24.9
2011-07-08,30.7,25.9,35.6,0.0
2011-07-09,30.8,26.8,36.4,0.0
2011-07-10,31.9,26.5,37.4,0.0
2011-07-11,30.4,26.65,37.6,0.0
2011-07-12,31.4,26.8,37.6,0.0
2011-07-13,30.7,27.9,35.4,0.0
2011-07-14,31.3,27.0,36.1,0.0
2011-07-15,32.2,27.6,37.2,0.0
2011-07-16,30.5,26.5,37.2,2.6
2011-07-17,31.7,25.4,37.0,5.199999999999999
2011-07-18,31.8,28.0,38.4,7.8
2011-07-19,31.3,26.5,38.4,10.4
2011-07-20,31.4,25.0,37.4,13.0
2011-07-21,31.2,26.4,36.0,0.0
2011-07-22,30.6,27.5,36.1,0.3
2011-07-23,30.2,25.5,36.1,4.1
2011-07-24,29.4,25.15,35.0,0.0
2011-07-25,29.6,24.8,35.8,0.3
2011-07-26,28.4,25.0,35.8,0.0
2011-07-27,27.8,23.7,34.8,27.9
2011-07-28,29.2,23.0,35.0,15.0
2011-07-29,30.4,26.4,35.6,0.0
2011-07-30,29.7,26.0,35.6,0.15
2011-07-31,28.6,26.0,32.5,0.3
2011-08-01,29.6,25.6,33.6,3.0
2011-08-02,29.5,26.8,34.2,0.0
2011-08-03,30.4,25.8,34.8,0.5
2011-08-04,30.4,25.200000000000003,35.4,0.0
2011-08-05,29.8,24.6,36.2,1.0
2011-08-06,29.7,24.7,36.2,6.1
2011-08-07,31.1,25.9,37.3,0.0
2011-08-08,30.0,24.85,37.3,0.0
2011-08-09,30.2,23.8,36.5,11.9
2011-08-10,29.1,23.700000000000003,36.1,0.3
2011-08-11,29.2,23.6,35.8,18.0
2011-08-12,30.2,25.1,35.0,0.0
2011-08-13,30.8,26.9,35.0,3.0142857142857142
2011-08-14,30.3,26.8,35.0,6.0285714285714285
2011-08-15,29.7,25.700000000000003,34.7,9.042857142857144
2011-08-16,28.7,24.6,35.0,12.057142857142855
2011-08-17,27.8,25.7,35.3,15.071428571428571
2011-08-18,29.1,24.7,35.6,18.085714285714285
2011-08-19,28.5,23.7,35.6,21.1
2011-08-20,29.1,23.1,33.8,0.0
2011-08-21,28.0,22.5,33.8,57.9
2011-08-22,29.5,25.9,34.1,0.0
2011-08-23,29.2,25.9,34.1,0.0
2011-08-24,28.8,24.3,34.8,0.0
2011-08-25,28.8,22.7,34.8,16.0
2011-08-26,28.1,22.35,34.2,7.1
2011-08-27,28.5,22.0,34.25,38.1
2011-08-28,29.9,24.4,34.3,10.9
2011-08-29,29.5,26.9,34.3,0.0
2011-08-30,29.6,26.2,34.0,0.0
2011-08-31,30.1,25.0,34.0,0.5
2011-09-01,30.1,25.9,35.3,0.0
2011-09-02,29.2,25.6,35.3,0.0
2011-09-03,29.7,25.6,35.3,0.0
2011-09-04,30.3,25.6,35.7,0.0
2011-09-05,28.7,24.55,35.7,0.0
2011-09-06,29.6,23.5,36.3,0.0
2011-09-07,30.2,25.2,36.3,0.0
2011-09-08,29.2,24.9,36.0,0.0
2011-09-09,29.3,24.6,35.6,0.0
2011-09-10,29.3,24.5,35.8,0.6666666666666666
2011-09-11,29.3,24.6,36.8,1.3333333333333333
2011-09-12,28.3,24.7,36.8,2.0
2011-09-13,28.6,23.3,35.8,9.9
2011-09-14,28.8,23.5,34.0,0.5
2011-09-15,29.2,23.65,36.0,0.0
2011-09-16,28.2,23.8,36.0,23.1
2011-09-17,28.3,23.6,35.2,21.1
2011-09-18,29.5,23.5,35.2,4.1
2011-09-19,28.1,23.15,35.5,0.0
2011-09-20,27.5,22.8,35.5,57.9
2011-09-21,29.8,25.0,34.9,0.0
2011-09-22,29.8,25.5,35.4,4.0
2011-09-23,29.8,25.0,35.6,8.0
2011-09-24,29.6,24.8,35.8,12.0
2011-09-25,29.8,25.6,35.8,16.0
2011-09-26,30.1,24.6,37.2,20.0
2011-09-27,30.6,26.2,37.2,24.0
2011-09-28,30.5,26.5,36.8,28.0
2011-09-29,28.0,20.9,36.8,32.0
2011-09-30,29.7,25.3,35.5,2.0
2011-10-01,29.9,24.9,35.8,0.0
2011-10-02,29.6,24.7,36.2,0.15
2011-10-03,29.4,24.6,36.2,0.3
2011-10-04,29.6,26.0,34.7,0.0
2011-10-05,29.4,25.466666666666665,34.8,2.095
2011-10-06,29.1,24.93333333333333,34.8,4.19
2011-10-07,29.2,24.4,34.6,6.284999999999999
2011-10-08,29.5,24.15,36.1,8.379999999999999
2011-10-09,29.6,23.9,36.1,10.474999999999998
2011-10-10,29.4,25.5,35.4,12.57
2011-10-11,27.4,24.95,34.5,14.665
2011-10-12,28.2,24.4,33.6,16.759999999999998
2011-10-13,28.7,25.5,33.6,18.855
2011-10-14,27.5,24.95,33.4,20.95
2011-10-15,28.3,24.4,33.7,23.045
2011-10-16,28.7,25.0,33.7,25.14
2011-10-17,28.1,25.0,33.2,27.235
2011-10-18,27.2,24.5,33.2,29.33
2011-10-19,28.3,23.7,33.9,31.425
2011-10-20,28.8,23.9,34.2,33.52
2011-10-21,28.6,24.6,34.2,35.614999999999995
2011-10-22,28.8,24.3,34.1,37.71
2011-10-23,28.3,23.65,34.1,39.805
2011-10-24,27.2,23.0,33.9,41.9
2011-10-25,24.7,23.3,32.1,37.1
2011-10-26,25.4,23.0,30.8,30.0
2011-10-27,26.1,22.8,30.8,56.9
2011-10-28,27.7,23.4,32.3,0.8
2011-10-29,25.5,23.5,32.3,16.0
2011-10-30,26.7,23.0,31.1,43.9
2011-10-31,26.1,23.5,31.1,10.9
2011-11-01,25.6,23.5,29.5,35.1
2011-11-02,26.1,23.1,30.6,36.1
2011-11-03,25.6,23.7,30.6,0.5
2011-11-04,25.9,23.5,29.5,32.0
2011-11-05,26.1,23.5,30.3,37.1
2011-11-06,26.3,23.5,30.5,40.9
2011-11-07,26.4,22.266666666666666,31.8,5.1
2011-11-08,25.8,21.03333333333333,32.5,0.0
2011-11-09,25.9,19.8,32.8,0.6777777777777777
2011-11-10,26.2,21.0,32.8,1.3555555555555554
2011-11-11,26.6,21.7,32.0,2.033333333333333
2011-11-12,26.6,22.4,32.8,2.711111111111111
2011-11-13,26.7,22.1,32.8,3.388888888888889
2011-11-14,26.7,22.7,32.1,4.066666666666666
2011-11-15,27.0,22.8,32.1,4.7444444444444445
2011-11-16,27.3,22.9,32.1,5.422222222222222
2011-11-17,25.8,23.8,32.1,6.1
2011-11-18,25.3,22.200000000000003,29.5,33.0
2011-11-19,26.2,20.6,31.0,0.0
2011-11-20,26.2,21.9,31.1,1.5799999999999998
2011-11-21,26.3,21.9,31.2,3.16
2011-11-22,25.7,21.5,31.2,4.74
2011-11-23,27.3,22.3,31.1,6.319999999999999
2011-11-24,26.2,22.5,31.1,7.9
2011-11-25,25.2,22.7,29.6,98.0
2011-11-26,26.0,22.5,29.200000000000003,49.0
2011-11-27,25.2,22.5,28.8,84.1
2011-11-28,25.3,22.8,28.9,13.0
2011-11-29,25.5,23.3,28.9,3.0
2011-11-30,27.1,23.3,31.4,0.0
2011-12-01,26.6,22.9,31.4,0.5666666666666665
2011-12-02,25.9,22.5,31.2,1.133333333333333
2011-12-03,26.1,21.3,31.3,1.6999999999999995
2011-12-04,26.2,22.1,31.3,2.266666666666666
2011-12-05,26.2,21.6,31.2,2.833333333333333
2011-12-06,25.8,21.3,31.2,3.3999999999999995
2011-12-07,25.6,21.0,31.0,3.9666666666666655
2011-12-08,26.2,22.2,31.0,4.533333333333332
2011-12-09,27.1,23.0,31.5,5.1
2011-12-10,27.2,23.9,31.9,2.0
2011-12-11,26.6,23.2,31.9,0.0
2011-12-12,27.2,23.1,32.1,14.975
2011-12-13,26.6,23.0,32.1,29.95
2011-12-14,25.5,22.4,30.7,44.925
2011-12-15,25.4,21.5,29.5,59.9
2011-12-16,25.1,20.6,30.9,0.0
2011-12-17,24.8,20.5,30.9,0.2307692307692307
